pcode,year,month,rainfall_mm,rainfall_historic_avg_mm,rainfall_anomaly_pct,rice_price_usd_per_kg,flour_price_usd_per_kg,oil_price_usd_per_l,lentils_price_usd_per_kg,avg_food_price_usd_per_kg,debt_service_total_usd,debt_stock_pct_gni,debt_stock_total_usd,date
BD55,2001,9,485.604446,357.329345,35.89828341694131,0.44,0.4,0.85,0.9075,0.5633333333333334,666594362.0,26.9258696430478,14978802400.8,2001-09-01
BD55,2001,10,332.277407,156.320546,112.56157012143495,0.44,0.4,0.85,0.9075,0.5633333333333334,666594362.0,26.9258696430478,14978802400.8,2001-10-01
BD55,2001,11,4.337328846999999,4.5590183369999995,-4.862658441200303,0.44,0.4,0.85,0.9075,0.5633333333333334,666594362.0,26.9258696430478,14978802400.8,2001-11-01
BD55,2001,12,4.2773973000000005,4.0098745000000005,6.671600320658415,0.44,0.4,0.85,0.9075,0.5633333333333334,666594362.0,26.9258696430478,14978802400.8,2001-12-01
BD55,2002,1,7.909246400000001,9.4890982,-16.64912478195241,0.44,0.4,0.85,0.9075,0.5633333333333334,706732882.9,29.3237754107195,16687587182.1,2002-01-01
BD55,2002,2,8.8578768,9.8998857,-10.525463945507985,0.44,0.4,0.85,0.9075,0.5633333333333334,706732882.9,29.3237754107195,16687587182.1,2002-02-01
BD55,2002,3,25.323629099999998,28.0997147,-9.879408490933903,0.44,0.4,0.85,0.9075,0.5633333333333334,706732882.9,29.3237754107195,16687587182.1,2002-03-01
BD55,2002,4,203.136983,102.70148499999999,97.79361807670065,0.44,0.4,0.85,0.9075,0.5633333333333334,706732882.9,29.3237754107195,16687587182.1,2002-04-01
BD55,2002,5,153.363013,297.423335,-48.436119512949446,0.44,0.4,0.85,0.9075,0.5633333333333334,706732882.9,29.3237754107195,16687587182.1,2002-05-01
BD55,2002,6,542.0856200000001,448.35667,20.904997354003914,0.44,0.4,0.85,0.9075,0.5633333333333334,706732882.9,29.3237754107195,16687587182.1,2002-06-01
BD55,2002,7,671.2911,480.4097,39.73304452428834,0.44,0.4,0.85,0.9075,0.5633333333333334,706732882.9,29.3237754107195,16687587182.1,2002-07-01
BD55,2002,8,354.05652,399.63870000000003,-11.405847331602281,0.44,0.4,0.85,0.9075,0.5633333333333334,706732882.9,29.3237754107195,16687587182.1,2002-08-01
BD55,2002,9,364.873281,357.329345,2.1111996833061752,0.44,0.4,0.85,0.9075,0.5633333333333334,706732882.9,29.3237754107195,16687587182.1,2002-09-01
BD55,2002,10,76.837329,156.320546,-50.846302059359495,0.44,0.4,0.85,0.9075,0.5633333333333334,706732882.9,29.3237754107195,16687587182.1,2002-10-01
BD55,2002,11,5.6249999725,4.5590183369999995,23.38182382046429,0.44,0.4,0.85,0.9075,0.5633333333333334,706732882.9,29.3237754107195,16687587182.1,2002-11-01
BD55,2002,12,2.9537671,4.0098745000000005,-26.337667176366754,0.44,0.4,0.85,0.9075,0.5633333333333334,706732882.9,29.3237754107195,16687587182.1,2002-12-01
BD55,2003,1,7.5702057,9.4890982,-20.222074422203796,0.44,0.4,0.85,0.9075,0.5633333333333334,659152139.2,29.4649511156153,18440377575.4,2003-01-01
BD55,2003,2,17.7705476,9.8998857,79.50255324665011,0.44,0.4,0.85,0.9075,0.5633333333333334,659152139.2,29.4649511156153,18440377575.4,2003-02-01
BD55,2003,3,46.258560200000005,28.0997147,64.62288209637946,0.44,0.4,0.85,0.9075,0.5633333333333334,659152139.2,29.4649511156153,18440377575.4,2003-03-01
BD55,2003,4,136.676365,102.70148499999999,33.081196440343604,0.44,0.4,0.85,0.9075,0.5633333333333334,659152139.2,29.4649511156153,18440377575.4,2003-04-01
BD55,2003,5,209.85445,297.423335,-29.44250658745387,0.44,0.4,0.85,0.9075,0.5633333333333334,659152139.2,29.4649511156153,18440377575.4,2003-05-01
BD55,2003,6,597.98972,448.35667,33.373664319524906,0.44,0.4,0.85,0.9075,0.5633333333333334,659152139.2,29.4649511156153,18440377575.4,2003-06-01
BD55,2003,7,579.08733,480.4097,20.54030757497194,0.44,0.4,0.85,0.9075,0.5633333333333334,659152139.2,29.4649511156153,18440377575.4,2003-07-01
BD55,2003,8,219.515414,399.63870000000003,-45.07153236160563,0.44,0.4,0.85,0.9075,0.5633333333333334,659152139.2,29.4649511156153,18440377575.4,2003-08-01
BD55,2003,9,297.772263,357.329345,-16.66727987313776,0.44,0.4,0.85,0.9075,0.5633333333333334,659152139.2,29.4649511156153,18440377575.4,2003-09-01
BD55,2003,10,237.842466,156.320546,52.150483148900975,0.44,0.4,0.85,0.9075,0.5633333333333334,659152139.2,29.4649511156153,18440377575.4,2003-10-01
BD55,2003,11,2.74657543,4.5590183369999995,-39.75511333855817,0.44,0.4,0.85,0.9075,0.5633333333333334,659152139.2,29.4649511156153,18440377575.4,2003-11-01
BD55,2003,12,4.9246576,4.0098745000000005,22.813260115746743,0.44,0.4,0.85,0.9075,0.5633333333333334,659152139.2,29.4649511156153,18440377575.4,2003-12-01
BD55,2004,1,10.6386985,9.4890982,12.114958405636473,0.44,0.4,0.85,0.9075,0.5633333333333334,653283766.1,29.0231053050116,19714073691.8,2004-01-01
BD55,2004,2,4.285959,9.8998857,-56.706985010948166,0.44,0.4,0.85,0.9075,0.5633333333333334,653283766.1,29.0231053050116,19714073691.8,2004-02-01
BD55,2004,3,22.1643835,28.0997147,-21.122389545115205,0.44,0.4,0.85,0.9075,0.5633333333333334,653283766.1,29.0231053050116,19714073691.8,2004-03-01
BD55,2004,4,166.907531,102.70148499999999,62.51715445010364,0.44,0.4,0.85,0.9075,0.5633333333333334,653283766.1,29.0231053050116,19714073691.8,2004-04-01
BD55,2004,5,266.130145,297.423335,-10.521430673891134,0.44,0.4,0.85,0.9075,0.5633333333333334,653283766.1,29.0231053050116,19714073691.8,2004-05-01
BD55,2004,6,567.1849340000001,448.35667,26.503065963086954,0.44,0.4,0.85,0.9075,0.5633333333333334,653283766.1,29.0231053050116,19714073691.8,2004-06-01
BD55,2004,7,599.861304,480.4097,24.864527922729295,0.44,0.4,0.85,0.9075,0.5633333333333334,653283766.1,29.0231053050116,19714073691.8,2004-07-01
BD55,2004,8,279.686641,399.63870000000003,-30.01512591248045,0.44,0.4,0.85,0.9075,0.5633333333333334,653283766.1,29.0231053050116,19714073691.8,2004-08-01
BD55,2004,9,387.469193,357.329345,8.434753098713465,0.44,0.4,0.85,0.9075,0.5633333333333334,653283766.1,29.0231053050116,19714073691.8,2004-09-01
BD55,2004,10,279.145549,156.320546,78.572526864127,0.44,0.4,0.85,0.9075,0.5633333333333334,653283766.1,29.0231053050116,19714073691.8,2004-10-01
BD55,2004,11,2.4726027724999997,4.5590183369999995,-45.764579351811456,0.44,0.4,0.85,0.9075,0.5633333333333334,653283766.1,29.0231053050116,19714073691.8,2004-11-01
BD55,2004,12,3.6404110000000003,4.0098745000000005,-9.213841979343746,0.44,0.4,0.85,0.9075,0.5633333333333334,653283766.1,29.0231053050116,19714073691.8,2004-12-01
BD55,2005,1,15.8681506,9.4890982,67.2250646536675,0.44,0.4,0.85,0.9075,0.5633333333333334,812105988.3,25.5020847255283,18503086016.3,2005-01-01
BD55,2005,2,7.5359590999999995,9.8998857,-23.878322150729485,0.44,0.4,0.85,0.9075,0.5633333333333334,812105988.3,25.5020847255283,18503086016.3,2005-02-01
BD55,2005,3,45.9503424,28.0997147,63.52601046159375,0.44,0.4,0.85,0.9075,0.5633333333333334,812105988.3,25.5020847255283,18503086016.3,2005-03-01
BD55,2005,4,85.48972599999999,102.70148499999999,-16.75901667828854,0.44,0.4,0.85,0.9075,0.5633333333333334,812105988.3,25.5020847255283,18503086016.3,2005-04-01
BD55,2005,5,160.30137000000002,297.423335,-46.10329751026428,0.44,0.4,0.85,0.9075,0.5633333333333334,812105988.3,25.5020847255283,18503086016.3,2005-05-01
BD55,2005,6,302.462335,448.35667,-32.539793597806856,0.44,0.4,0.85,0.9075,0.5633333333333334,812105988.3,25.5020847255283,18503086016.3,2005-06-01
BD55,2005,7,542.8407540000001,480.4097,12.995377487173984,0.44,0.4,0.85,0.9075,0.5633333333333334,812105988.3,25.5020847255283,18503086016.3,2005-07-01
BD55,2005,8,502.65238999999997,399.63870000000003,25.7767053090704,0.44,0.4,0.85,0.9075,0.5633333333333334,812105988.3,25.5020847255283,18503086016.3,2005-08-01
BD55,2005,9,305.24144,357.329345,-14.577001785285779,0.44,0.4,0.85,0.9075,0.5633333333333334,812105988.3,25.5020847255283,18503086016.3,2005-09-01
BD55,2005,10,425.00001,156.320546,171.8772553417258,0.44,0.4,0.85,0.9075,0.5633333333333334,812105988.3,25.5020847255283,18503086016.3,2005-10-01
BD55,2005,11,2.4503423325,4.5590183369999995,-46.25285200953119,0.44,0.4,0.85,0.9075,0.5633333333333334,812105988.3,25.5020847255283,18503086016.3,2005-11-01
BD55,2005,12,2.9023973,4.0098745000000005,-27.618749664110442,0.44,0.4,0.85,0.9075,0.5633333333333334,812105988.3,25.5020847255283,18503086016.3,2005-12-01
BD55,2006,1,5.3869863,9.4890982,-43.22973388556565,0.44,0.4,0.85,0.9075,0.5633333333333334,712935810.5,26.5815575749539,20160932717.1,2006-01-01
BD55,2006,2,4.2979453,9.8998857,-56.58590987570695,0.44,0.4,0.85,0.9075,0.5633333333333334,712935810.5,26.5815575749539,20160932717.1,2006-02-01
BD55,2006,3,19.6489727,28.0997147,-30.074120289911694,0.44,0.4,0.85,0.9075,0.5633333333333334,712935810.5,26.5815575749539,20160932717.1,2006-03-01
BD55,2006,4,148.48801,102.70148499999999,44.58214503909074,0.44,0.4,0.85,0.9075,0.5633333333333334,712935810.5,26.5815575749539,20160932717.1,2006-04-01
BD55,2006,5,322.592464,297.423335,8.462392165698766,0.44,0.4,0.85,0.9075,0.5633333333333334,712935810.5,26.5815575749539,20160932717.1,2006-05-01
BD55,2006,6,338.481176,448.35667,-24.506269528676803,0.44,0.4,0.85,0.9075,0.5633333333333334,712935810.5,26.5815575749539,20160932717.1,2006-06-01
BD55,2006,7,374.41438,480.4097,-22.063526194412812,0.44,0.4,0.85,0.9075,0.5633333333333334,712935810.5,26.5815575749539,20160932717.1,2006-07-01
BD55,2006,8,195.020544,399.63870000000003,-51.20078611005391,0.44,0.4,0.85,0.9075,0.5633333333333334,712935810.5,26.5815575749539,20160932717.1,2006-08-01
BD55,2006,9,331.16097,357.329345,-7.323321010761087,0.44,0.4,0.85,0.9075,0.5633333333333334,712935810.5,26.5815575749539,20160932717.1,2006-09-01
BD55,2006,10,114.0445186,156.320546,-27.044447119574418,0.44,0.4,0.85,0.9075,0.5633333333333334,712935810.5,26.5815575749539,20160932717.1,2006-10-01
BD55,2006,11,7.50856143,4.5590183369999995,64.69689031654362,0.44,0.4,0.85,0.9075,0.5633333333333334,712935810.5,26.5815575749539,20160932717.1,2006-11-01
BD55,2006,12,4.6969178,4.0098745000000005,17.13378560850219,0.44,0.4,0.85,0.9075,0.5633333333333334,712935810.5,26.5815575749539,20160932717.1,2006-12-01
BD55,2007,1,6.1438355,9.4890982,-35.25374729497478,0.44,0.4,0.85,0.9075,0.5633333333333334,1008245604.3,25.4056316582734,21523544177.4,2007-01-01
BD55,2007,2,22.5222607,9.8998857,127.50020942160978,0.44,0.4,0.85,0.9075,0.5633333333333334,1008245604.3,25.4056316582734,21523544177.4,2007-02-01
BD55,2007,3,16.739726,28.0997147,-40.42741651038898,0.44,0.4,0.85,0.9075,0.5633333333333334,1008245604.3,25.4056316582734,21523544177.4,2007-03-01
BD55,2007,4,97.275686,102.70148499999999,-5.283077455014403,0.44,0.4,0.85,0.9075,0.5633333333333334,1008245604.3,25.4056316582734,21523544177.4,2007-04-01
BD55,2007,5,232.871572,297.423335,-21.70366457628485,0.44,0.4,0.85,0.9075,0.5633333333333334,1008245604.3,25.4056316582734,21523544177.4,2007-05-01
BD55,2007,6,418.36986,448.35667,-6.688159674305724,0.44,0.4,0.85,0.9075,0.5633333333333334,1008245604.3,25.4056316582734,21523544177.4,2007-06-01
BD55,2007,7,605.39383,480.4097,26.016154544756276,0.44,0.4,0.85,0.9075,0.5633333333333334,1008245604.3,25.4056316582734,21523544177.4,2007-07-01
BD55,2007,8,281.988006,399.63870000000003,-29.43926451567379,0.44,0.4,0.85,0.9075,0.5633333333333334,1008245604.3,25.4056316582734,21523544177.4,2007-08-01
BD55,2007,9,431.37156,357.329345,20.721000398106124,0.44,0.4,0.85,0.9075,0.5633333333333334,1008245604.3,25.4056316582734,21523544177.4,2007-09-01
BD55,2007,10,140.335618,156.320546,-10.225737056982897,0.44,0.4,0.85,0.9075,0.5633333333333334,1008245604.3,25.4056316582734,21523544177.4,2007-10-01
BD55,2007,11,5.5856163725,4.5590183369999995,22.517962412398173,0.44,0.4,0.85,0.9075,0.5633333333333334,1008245604.3,25.4056316582734,21523544177.4,2007-11-01
BD55,2007,12,3.34246565,4.0098745000000005,-16.64413312685972,0.44,0.4,0.85,0.9075,0.5633333333333334,1008245604.3,25.4056316582734,21523544177.4,2007-12-01
BD55,2008,1,24.119864,9.4890982,154.18499726349125,0.44,0.4,0.85,0.9075,0.5633333333333334,940729371.1,23.6567567728032,23346917708.3,2008-01-01
BD55,2008,2,4.8184933,9.8998857,-51.32778856224572,0.44,0.4,0.85,0.9075,0.5633333333333334,940729371.1,23.6567567728032,23346917708.3,2008-02-01
BD55,2008,3,29.8356146,28.0997147,6.177642437060045,0.44,0.4,0.85,0.9075,0.5633333333333334,940729371.1,23.6567567728032,23346917708.3,2008-03-01
BD55,2008,4,58.020547,102.70148499999999,-43.50563967015667,0.44,0.4,0.85,0.9075,0.5633333333333334,940729371.1,23.6567567728032,23346917708.3,2008-04-01
BD55,2008,5,218.83390400000002,297.423335,-26.42342471211951,0.44,0.4,0.85,0.9075,0.5633333333333334,940729371.1,23.6567567728032,23346917708.3,2008-05-01
BD55,2008,6,509.21575,448.35667,13.57380944059559,0.44,0.4,0.85,0.9075,0.5633333333333334,940729371.1,23.6567567728032,23346917708.3,2008-06-01
BD55,2008,7,554.3030699999999,480.4097,15.38132348285223,0.44,0.4,0.85,0.9075,0.5633333333333334,940729371.1,23.6567567728032,23346917708.3,2008-07-01
BD55,2008,8,499.26541,399.63870000000003,24.929194795198747,0.44,0.4,0.85,0.9075,0.5633333333333334,940729371.1,23.6567567728032,23346917708.3,2008-08-01
BD55,2008,9,234.99829599999998,357.329345,-34.23481746230498,0.44,0.4,0.85,0.9075,0.5633333333333334,940729371.1,23.6567567728032,23346917708.3,2008-09-01
BD55,2008,10,161.35102899999998,156.320546,3.2180561856532766,0.44,0.4,0.85,0.9075,0.5633333333333334,940729371.1,23.6567567728032,23346917708.3,2008-10-01
BD55,2008,11,2.8253424725,4.5590183369999995,-38.02739397711704,0.44,0.4,0.85,0.9075,0.5633333333333334,940729371.1,23.6567567728032,23346917708.3,2008-11-01
BD55,2008,12,2.91267126,4.0098745000000005,-27.362533166561697,0.44,0.4,0.85,0.9075,0.5633333333333334,940729371.1,23.6567567728032,23346917708.3,2008-12-01
BD55,2009,1,5.7191781,9.4890982,-39.72896075624974,0.44,0.4,0.85,0.9075,0.5633333333333334,1032147833.3,22.9455982553559,25377795050.4,2009-01-01
BD55,2009,2,4.9469178,9.8998857,-50.03055641339375,0.44,0.4,0.85,0.9075,0.5633333333333334,1032147833.3,22.9455982553559,25377795050.4,2009-02-01
BD55,2009,3,25.916096500000002,28.0997147,-7.770962172793869,0.44,0.4,0.85,0.9075,0.5633333333333334,1032147833.3,22.9455982553559,25377795050.4,2009-03-01
BD55,2009,4,86.232876,102.70148499999999,-16.03541467779165,0.44,0.4,0.85,0.9075,0.5633333333333334,1032147833.3,22.9455982553559,25377795050.4,2009-04-01
BD55,2009,5,277.905825,297.423335,-6.562198625067538,0.44,0.4,0.85,0.9075,0.5633333333333334,1032147833.3,22.9455982553559,25377795050.4,2009-05-01
BD55,2009,6,374.28081999999995,448.35667,-16.521634438938996,0.44,0.4,0.85,0.9075,0.5633333333333334,1032147833.3,22.9455982553559,25377795050.4,2009-06-01
BD55,2009,7,369.59418,480.4097,-23.066878125067,0.44,0.4,0.85,0.9075,0.5633333333333334,1032147833.3,22.9455982553559,25377795050.4,2009-07-01
BD55,2009,8,577.63356,399.63870000000003,44.53894480189229,0.44,0.4,0.85,0.9075,0.5633333333333334,1032147833.3,22.9455982553559,25377795050.4,2009-08-01
BD55,2009,9,189.941784,357.329345,-46.844056706285905,0.44,0.4,0.85,0.9075,0.5633333333333334,1032147833.3,22.9455982553559,25377795050.4,2009-09-01
BD55,2009,10,222.6284277,156.320546,42.41789284691981,0.44,0.4,0.85,0.9075,0.5633333333333334,1032147833.3,22.9455982553559,25377795050.4,2009-10-01
BD55,2009,11,2.7551371325,4.5590183369999995,-39.567316276403034,0.44,0.4,0.85,0.9075,0.5633333333333334,1032147833.3,22.9455982553559,25377795050.4,2009-11-01
BD55,2009,12,2.9143836,4.0098745000000005,-27.31983008445777,0.44,0.4,0.85,0.9075,0.5633333333333334,1032147833.3,22.9455982553559,25377795050.4,2009-12-01
BD55,2010,1,5.3835617000000004,9.4890982,-43.26582372179477,0.44,0.4,0.85,0.9075,0.5633333333333334,1106277181.1,21.3233746649766,26571755072.0,2010-01-01
BD55,2010,2,5.5051369999999995,9.8998857,-44.39191353492092,0.44,0.4,0.85,0.9075,0.5633333333333334,1106277181.1,21.3233746649766,26571755072.0,2010-02-01
BD55,2010,3,13.506848999999999,28.0997147,-51.93243367698677,0.44,0.4,0.85,0.9075,0.5633333333333334,1106277181.1,21.3233746649766,26571755072.0,2010-03-01
BD55,2010,4,103.98630360000001,102.70148499999999,1.251022417056601,0.44,0.4,0.85,0.9075,0.5633333333333334,1106277181.1,21.3233746649766,26571755072.0,2010-04-01
BD55,2010,5,287.87329,297.423335,-3.210926607355812,0.44,0.4,0.85,0.9075,0.5633333333333334,1106277181.1,21.3233746649766,26571755072.0,2010-05-01
BD55,2010,6,647.51712,448.35667,44.42009304779607,0.44,0.4,0.85,0.9075,0.5633333333333334,1106277181.1,21.3233746649766,26571755072.0,2010-06-01
BD55,2010,7,413.19008,480.4097,-13.992144621559465,0.44,0.4,0.85,0.9075,0.5633333333333334,1106277181.1,21.3233746649766,26571755072.0,2010-07-01
BD55,2010,8,336.128417,399.63870000000003,-15.891925131374919,0.44,0.4,0.85,0.9075,0.5633333333333334,1106277181.1,21.3233746649766,26571755072.0,2010-08-01
BD55,2010,9,288.51198,357.329345,-19.2588059063551,0.44,0.4,0.85,0.9075,0.5633333333333334,1106277181.1,21.3233746649766,26571755072.0,2010-09-01
BD55,2010,10,101.1455485,156.320546,-35.296062425472854,0.44,0.4,0.85,0.9075,0.5633333333333334,1106277181.1,21.3233746649766,26571755072.0,2010-10-01
BD55,2010,11,3.2517123569999997,4.5590183369999995,-28.675163891976247,0.44,0.4,0.85,0.9075,0.5633333333333334,1106277181.1,21.3233746649766,26571755072.0,2010-11-01
BD55,2010,12,4.1335616,4.0098745000000005,3.084562870982613,0.44,0.4,0.85,0.9075,0.5633333333333334,1106277181.1,21.3233746649766,26571755072.0,2010-12-01
BD55,2011,1,5.9006849,9.4890982,-37.81616782087892,0.44,0.4,0.85,0.9075,0.5633333333333334,1528366924.7,19.4870042621521,27046084648.2,2011-01-01
BD55,2011,2,9.1780825,9.8998857,-7.2910255923459815,0.44,0.4,0.85,0.9075,0.5633333333333334,1528366924.7,19.4870042621521,27046084648.2,2011-02-01
BD55,2011,3,18.3356158,28.0997147,-34.7480357158217,0.44,0.4,0.85,0.9075,0.5633333333333334,1528366924.7,19.4870042621521,27046084648.2,2011-03-01
BD55,2011,4,96.232876,102.70148499999999,-6.298457125522564,0.44,0.4,0.85,0.9075,0.5633333333333334,1528366924.7,19.4870042621521,27046084648.2,2011-04-01
BD55,2011,5,323.22945000000004,297.423335,8.676560297462885,0.44,0.4,0.85,0.9075,0.5633333333333334,1528366924.7,19.4870042621521,27046084648.2,2011-05-01
BD55,2011,6,405.34246,448.35667,-9.593748209433349,0.44,0.4,0.85,0.9075,0.5633333333333334,1528366924.7,19.4870042621521,27046084648.2,2011-06-01
BD55,2011,7,364.614724,480.4097,-24.103380094115494,0.44,0.4,0.85,0.9075,0.5633333333333334,1528366924.7,19.4870042621521,27046084648.2,2011-07-01
BD55,2011,8,523.061624,399.63870000000003,30.883626635758755,0.44,0.4,0.85,0.9075,0.5633333333333334,1528366924.7,19.4870042621521,27046084648.2,2011-08-01
BD55,2011,9,330.720884,357.329345,-7.446480780916545,0.44,0.4,0.85,0.9075,0.5633333333333334,1528366924.7,19.4870042621521,27046084648.2,2011-09-01
BD55,2011,10,22.513697899999997,156.320546,-85.59773588559499,0.44,0.4,0.85,0.9075,0.5633333333333334,1528366924.7,19.4870042621521,27046084648.2,2011-10-01
BD55,2011,11,3.24828763,4.5590183369999995,-28.750283725827437,0.44,0.4,0.85,0.9075,0.5633333333333334,1528366924.7,19.4870042621521,27046084648.2,2011-11-01
BD55,2011,12,2.895548,4.0098745000000005,-27.789560496220034,0.44,0.4,0.85,0.9075,0.5633333333333334,1528366924.7,19.4870042621521,27046084648.2,2011-12-01
BD55,2012,1,9.5976028,9.4890982,1.1434658775056183,0.44,0.4,0.85,0.9075,0.5633333333333334,1675995387.4,20.1641903015642,29155976742.1,2012-01-01
BD55,2012,2,5.828767099999999,9.8998857,-41.12288488340831,0.44,0.4,0.85,0.9075,0.5633333333333334,1675995387.4,20.1641903015642,29155976742.1,2012-02-01
BD55,2012,3,11.3424658,28.0997147,-59.63494319748378,0.44,0.4,0.85,0.9075,0.5633333333333334,1675995387.4,20.1641903015642,29155976742.1,2012-03-01
BD55,2012,4,156.722603,102.70148499999999,52.60013328921194,0.44,0.4,0.85,0.9075,0.5633333333333334,1675995387.4,20.1641903015642,29155976742.1,2012-04-01
BD55,2012,5,206.46402999999998,297.423335,-30.582437319519677,0.44,0.4,0.85,0.9075,0.5633333333333334,1675995387.4,20.1641903015642,29155976742.1,2012-05-01
BD55,2012,6,487.35787,448.35667,8.698699631255622,0.44,0.4,0.85,0.9075,0.5633333333333334,1675995387.4,20.1641903015642,29155976742.1,2012-06-01
BD55,2012,7,511.82193399999994,480.4097,6.5386344197463035,0.44,0.4,0.85,0.9075,0.5633333333333334,1675995387.4,20.1641903015642,29155976742.1,2012-07-01
BD55,2012,8,361.234596,399.63870000000003,-9.60970596691462,0.44,0.4,0.85,0.9075,0.5633333333333334,1675995387.4,20.1641903015642,29155976742.1,2012-08-01
BD55,2012,9,364.861314,357.329345,2.1078506720459815,0.44,0.4,0.85,0.9075,0.5633333333333334,1675995387.4,20.1641903015642,29155976742.1,2012-09-01
BD55,2012,10,134.428078,156.320546,-14.00485640576,0.44,0.4,0.85,0.9075,0.5633333333333334,1675995387.4,20.1641903015642,29155976742.1,2012-10-01
BD55,2012,11,8.532533968,4.5590183369999995,87.1572636317738,0.44,0.4,0.85,0.9075,0.5633333333333334,1675995387.4,20.1641903015642,29155976742.1,2012-11-01
BD55,2012,12,2.8938357,4.0098745000000005,-27.832262580786516,0.44,0.4,0.85,0.9075,0.5633333333333334,1675995387.4,20.1641903015642,29155976742.1,2012-12-01
BD55,2013,1,6.085616399999999,9.4890982,-35.867283995438065,0.44,0.4,0.85,0.9075,0.5633333333333334,1941041755.6,20.0259278722599,32454687016.8,2013-01-01
BD55,2013,2,13.07363,9.8998857,32.05839336104657,0.44,0.4,0.85,0.9075,0.5633333333333334,1941041755.6,20.0259278722599,32454687016.8,2013-02-01
BD55,2013,3,11.9006845,28.0997147,-57.64837961148409,0.44,0.4,0.85,0.9075,0.5633333333333334,1941041755.6,20.0259278722599,32454687016.8,2013-03-01
BD55,2013,4,103.624998,102.70148499999999,0.8992206879968816,0.44,0.4,0.85,0.9075,0.5633333333333334,1941041755.6,20.0259278722599,32454687016.8,2013-04-01
BD55,2013,5,260.77054,297.423335,-12.323442947070722,0.44,0.4,0.85,0.9075,0.5633333333333334,1941041755.6,20.0259278722599,32454687016.8,2013-05-01
BD55,2013,6,376.91096,448.35667,-15.935016646456942,0.44,0.4,0.85,0.9075,0.5633333333333334,1941041755.6,20.0259278722599,32454687016.8,2013-06-01
BD55,2013,7,318.172943,480.4097,-33.77049984627705,0.44,0.4,0.85,0.9075,0.5633333333333334,1941041755.6,20.0259278722599,32454687016.8,2013-07-01
BD55,2013,8,372.11815,399.63870000000003,-6.886357602504465,0.44,0.4,0.85,0.9075,0.5633333333333334,1941041755.6,20.0259278722599,32454687016.8,2013-08-01
BD55,2013,9,207.253423,357.329345,-41.9993275391362,0.44,0.4,0.85,0.9075,0.5633333333333334,1941041755.6,20.0259278722599,32454687016.8,2013-09-01
BD55,2013,10,263.51541000000003,156.320546,68.5737522948519,0.44,0.4,0.85,0.9075,0.5633333333333334,1941041755.6,20.0259278722599,32454687016.8,2013-10-01
BD55,2013,11,2.912671335,4.5590183369999995,-36.11187497621156,0.44,0.4,0.85,0.9075,0.5633333333333334,1941041755.6,20.0259278722599,32454687016.8,2013-11-01
BD55,2013,12,2.9589041,4.0098745000000005,-26.20955842882366,0.44,0.4,0.85,0.9075,0.5633333333333334,1941041755.6,20.0259278722599,32454687016.8,2013-12-01
BD55,2014,1,5.6438355,9.4890982,-40.52295190706321,0.44,0.4,0.85,0.9075,0.5633333333333334,2032918904.5,19.1263744321957,35270692354.7,2014-01-01
BD55,2014,2,12.2842466,9.8998857,24.084731604527505,0.44,0.4,0.85,0.9075,0.5633333333333334,2032918904.5,19.1263744321957,35270692354.7,2014-02-01
BD55,2014,3,13.2654109,28.0997147,-52.791652720943816,0.44,0.4,0.85,0.9075,0.5633333333333334,2032918904.5,19.1263744321957,35270692354.7,2014-03-01
BD55,2014,4,32.3339054,102.70148499999999,-68.5166135621116,0.44,0.4,0.85,0.9075,0.5633333333333334,2032918904.5,19.1263744321957,35270692354.7,2014-04-01
BD55,2014,5,288.238016,297.423335,-3.088298031491037,0.44,0.4,0.85,0.9075,0.5633333333333334,2032918904.5,19.1263744321957,35270692354.7,2014-05-01
BD55,2014,6,453.22945000000004,448.35667,1.0868088568862004,0.44,0.4,0.85,0.9075,0.5633333333333334,2032918904.5,19.1263744321957,35270692354.7,2014-06-01
BD55,2014,7,334.26198999999997,480.4097,-30.421473588064522,0.44,0.4,0.85,0.9075,0.5633333333333334,2032918904.5,19.1263744321957,35270692354.7,2014-07-01
BD55,2014,8,386.561637,399.63870000000003,-3.272221383965069,0.44,0.4,0.85,0.9075,0.5633333333333334,2032918904.5,19.1263744321957,35270692354.7,2014-08-01
BD55,2014,9,469.66609,357.329345,31.437872811705407,0.44,0.4,0.85,0.9075,0.5633333333333334,2032918904.5,19.1263744321957,35270692354.7,2014-09-01
BD55,2014,10,65.5222594,156.320546,-58.084678516923816,0.44,0.4,0.85,0.9075,0.5633333333333334,2032918904.5,19.1263744321957,35270692354.7,2014-10-01
BD55,2014,11,2.941780955,4.5590183369999995,-35.47336866085519,0.44,0.4,0.85,0.9075,0.5633333333333334,2032918904.5,19.1263744321957,35270692354.7,2014-11-01
BD55,2014,12,3.0804794,4.0098745000000005,-23.177660547730365,0.44,0.4,0.85,0.9075,0.5633333333333334,2032918904.5,19.1263744321957,35270692354.7,2014-12-01
BD55,2015,1,10.0941784,9.4890982,6.376582761046773,0.44,0.4,0.85,0.9075,0.5633333333333334,1755769691.8,18.656464728563,38770937144.2,2015-01-01
BD55,2015,2,10.5342464,9.8998857,6.4077578188604765,0.44,0.4,0.85,0.9075,0.5633333333333334,1755769691.8,18.656464728563,38770937144.2,2015-02-01
BD55,2015,3,37.7414373,28.0997147,34.31252844713047,0.44,0.4,0.85,0.9075,0.5633333333333334,1755769691.8,18.656464728563,38770937144.2,2015-03-01
